Text,Intent
به خدمات مصرف کننده توئیت کن که مقدار آن اشتباه است,social_post
deltete,social_post
لطفا توئیت کن که تلوزیون پارس خدمات مشتری وحشتناکی دارد,social_post
توئیتر را باز کن توئیت جدید بنویس که directv خدمات مشتری وحشتناکی دارد,social_post
یک شکایت خدمات مصرف کننده ارسال کن,social_post
یک شکایت در مورد خدمات مشتریان دیجی کالا توئیت کن,social_post
یک شکایت از اپل توئیت کن که عمر مفید باتری هایشان افتضاح است,social_post
به شبکه‌ی خبرنگاران یک توئیت بفرست,social_post
به شرکت برق یک پیام بفرست که برق رفته,social_post
این شکایت را رفرش کن,social_post
سریع حلش کن,social_post
صفحه خانگی فیسبوک مرا چک کن,social_post
میتوانی به فیسبوک پوست کنی که من خانه استم,social_post
یک پست فیسبوک بگذار و بگو من خانه‌ام,social_post
لطفا به هاکوپیان توئیت کن شلوارم بعد از اولین شستشو پاره شد شماره راضی نیستم,social_post
یک شکایت از دونالد ترامپ در مورد اجرای وحشتناکش توئیت کن,social_post
یک شکایت به دیجی کالا در مورد تاخیر در ارسال توئیت کن,social_post
یک شکایت به رفاه در مورد تاخیر در ارسال توئیت کن,social_post
یک شکایت از الکتریکی محمدی بنویس,social_post
من باید یک نظرسنجی بد درباره یاهو بنویسم,social_post
یک شکایت برای سایپا باز کن,social_post
به حساب خدمات مشتریان فروشگاه رفاه توییت کن,social_post
در توئیتر شرکت به خدمات مشتری در توئیت شکایت کن,social_post
یک فرم شکایت بیاور,social_post
من شکایت دارم,social_post
لطفا یک توئیت جدید ایجاد کن,social_post
یک شکایت توئیت کن,social_post
به خدمات مشتریان کابل‌های مخابراتی توئیت کن و به آنها بگو که سی دقیقه پشت خط منتظر مانده‌ام,social_post
به خدمات مشتری شهروند یک توئیت بفرست که سیاست بازپس‌گیری شما ناخوشایند است,social_post
در شرکت مخابرات توئیت کن که کابل دوباره در محله تراس کوهستانی بیرون آمده است,social_post
سیری twitter را باز کن به فرش مشهد توئیت کن که درزهای فرش شما در کمتر از یک ماه نمایان می‌شود,social_post
سیری توئیتر را باز کن و به آقا توئیت کن که وقت شستن بالکونی را فراموش کرده,social_post
ثبت خطا را به اسنوا توئیت کن,social_post
لطفاً در مورد خدمات بد ارائه شده توسط رستوران تورنج برای من tweet کن,social_post
به خدمات مصرف کنندگان شاتل توئیت کن که من ناراضی هستم,social_post
یک شکایت به خدمات مشتز توئیت کن,social_post
در بخش شکایت مشتری نگاه کن و به سلول شکایت برو و آن را استفاده کن,social_post
به دیپارتمنت مشتری از طریق تلفن همراه ارتباط بگیر,social_post
برای پاسخگویی مستقیم با گوشی مشتری تماس بگیر,social_post
خدمات مصرف کنندگان را توئیت کن,social_post
به خدمات مصرف کنندگان در مورد محوطه‌ی کثیف آنها توییت کن,social_post
یک شکایت به خدمات مشتریان فروشگاه رفاه توئیت کن,social_post
به خدمات مشتری google توئیت کن که محصولات آنها بد است,social_post
olly به خدمات مشتری سایپا توئیت کن که محصولات آنها نامرغوب است,social_post
در مورد اینکه چقدر مدیریتشون افتضاح بود یک توئیت بنویس,social_post
به دوستان توئیتر توضیح بدهکه خدمات مشتریان آنها در فروشگاه محلی چقدر وحشتناک است,social_post
در توئیتر بنویس که خدمات مشتریان این منطقه خیلی بده,social_post
لطفا این را سرویس خدمات مشتریان هتل جم توئیت کن,social_post
یک توئیت به خرده فروشی اسپات بفرست که کالا هاشاون خیلی قیمته,social_post
به شرکت بازرگانی محمد توئیت کن,social_post
یک شکایت به این شرکت توئیت کن,social_post
یک توییت درباره‌ی آب موجود در گاز من به پمپ بنزین ولنجک بفرست,social_post
با توئیت کردن شکایت خود را به اسنوا گزارش بده,social_post
گزارش خطا به سامسونگ توئیت کن,social_post
یک توئیت به فست فود هایدا کن که من خوش نیستم,social_post
به شرکت توئیت کن که من کالای شان را پسند نکردم,social_post
لطفا شکایت زیر را توئیت کن,social_post
بگذار فست فود زنجیره‌ای شیلا بداند من از آنها متنفرم,social_post
یک توئیت به یوتیوب بنویس,social_post
میخواهم کنترل کننده توئیتر سامسونگ را ببینم,social_post
یک شکایت از پیتزا شیلا توئیت کن,social_post
یک اعتراض به شهرداری محلی توئیت کن,social_post
توییتر را باز کن و راژمان را نشان بده,social_post
حساب twitter من را باز کن و به قنادی گل و بلبل بگو که آنها سفارش کیک من را خوشمزه پختند,social_post
توئیتی را از طریق پیام به کافه تریا بفرست و به آنها بگو خدمات مشتری آنها عالی است,social_post
یک توئیت به شرکت بفرست,social_post
به شرکت بگو خدمات شان بد است,social_post
یک توئیت شکایت به اسنوا به سامسونگ کن,social_post
یک شکایت به اپل در مورد آیفون هفت من توئیت کن,social_post
اداره,social_post
پست تصویری را باز کن,social_post
لطفا به dsw بگو من کفش‌های معیوب را پس می‌دهم,social_post
دیجی کالا برای ارسال دو آیتمم را فراموش کرده لطفا خبر شان بده,social_post
به فروشگاه رفاه توئیت کن,social_post
دارم به باشگاه میرم لطفا در فیسبوک پست کن,social_post
بازخورد نام شرکت را باز کن,social_post
نام شرکت را باز کن و فرم ها را پیدا کن,social_post
به خدمات مشتریان سونی یک شکایت در مورد تلویزیون‌های هوشمنذشون بنویس,social_post
به خدمات مشتریان کمیته‌ی مشورتی دولت محلی یک شکایت توئیت کن,social_post
به خدمات مشتریان شهروند توئیت کن,social_post
به فروشگاه رفاه یک شکایت در توئیتر بفرست,social_post
به خدمات مشتریان فروشگاه‌های زنجیره‌ای رفاه یک توئیت شکایت کن,social_post
برای همه دوستان فیسبوکم صبح بخیر می‌گویم,social_post
یک شکایت نامه درباره قبض برق زیاد این ماه توئیت کن,social_post
شکایت در مورد چاله‌ها در جاده توئیت کن,social_post
یک شکایت در مورد سیستم زهکشی ضعیف توئیت کن,social_post
من همرای حشرات تچربه بدی داشتم این را به خدمات مشتریان خوتل توئیت کن,social_post
شکایتم را توئیت کن و خدمات مشتریان را هم منشن کن,social_post
در مورد آنچه که می‌توان برای آن انجام داد توئیت کن,social_post
به خدمات مشتریان در مورد مشکلی که با محصول دارم یک توئیت بفرست,social_post
به فروشگاه رفاه یک شکایت بنویس,social_post
شکایت خدمات مصرف کنندگان پیتزا برکه,social_post
شکایت من در مورد کار زهکشی را توئیت کن,social_post
برایم شکایتی در مورد چاله ها در خیابات توئیت کن,social_post
شکایت,social_post
میز مصرف‌کننده,social_post
توئیت شکایت به مراقبت از مشتری,social_post
یک شکایت مشتریان توئیت کن,social_post
یک توئیت به خاطر کارمندان بی‌ادب به همراه اول ارسال کن,social_post
توئیت کن که سرویس رستوران نشاط وحشتناک است,social_post
گوگل توئیت کرد که عطاویچ خدمات وحشتناکی دارد,social_post
به پیتزا برکه توییت کن پیک آنها یک ساعت تاخیر دارد,social_post
به دیجی کالا در مورد اینکه بسته من هرگز به موقع نمی‌رسد توئیت بزن,social_post
برای من شکایت در مورد پیشگیری از بیماری را توئیت کن,social_post
یک شکایت از flipkart در مورد رنگ کفشم توئیت کن,social_post
در دیجی کالا یک شکایت در مورد کیفیت شلوار آنها توییت کن,social_post
شکایتی خطاب به شرکت مخابرات توئیت کن,social_post
شکایت ارسال کن به twitter در,social_post
یک شکایت توئیت کن,social_post
به خدمات مشتریان شهروند توییت کن من از این محصول جدید سینره راضی نیستم,social_post
به خدمات مشتری دیجی کالا این را توئیت کن که من سفارش شماره هزار و صد و هفتاد و ششم را دریافت نکرده‌ام,social_post
از خدمات مشتریان دیجی کالا دات دام بپرس که من چی وقت پولم را دریافت میکنم توئیتر را استفاده کن,social_post
